"persoonsgebonden_nummer";"gemiddeld_cijfer_cijferlijst";"afkorting_vak";"cijfer_schoolexamen";"cijfer_eerste_centraal_examen"
77205;69;"anw";69;0
77205;69;"lo";NA;0
77205;69;"netl";74;72
77205;69;"entl";63;72
77205;69;"fatl";80;0
77205;69;"biol";68;67
77205;69;"maat";62;53
77205;69;"ckv";NA;0
77205;69;"wisA";64;0
77205;69;"schk";72;72
77205;69;"bsm";67;78
77205;69;"rkt";NA;0
122327;63;"anw";63;63
122327;63;"lo";NA;0
122327;63;"netl";54;59
122327;63;"entl";58;67
122327;63;"fatl";59;46
122327;63;"biol";74;81
122327;63;"maat";71;0
122327;63;"nat";71;79
122327;63;"wisA";58;0
122327;63;"schk";62;51
122327;63;"gtc";56;51
122327;63;"RT3F";NA;0
121421;62;"lo";NA;0
121421;62;"netl";60;63
121421;62;"entl";68;0
121421;62;"dutl";66;0
121421;62;"maat";58;64
121421;62;"ckv";NA;0
121421;62;"ges";61;56
121421;62;"econ";65;55
121421;62;"kubv";57;64
121421;62;"bsm";61;60
121421;62;"RT3F";NA;0
99828;62;"anw";61;48
99828;62;"lo";NA;0
99828;62;"netl";67;67
99828;62;"entl";53;55
99828;62;"fatl";45;45
99828;62;"biol";61;65
99828;62;"maat";75;53
99828;62;"ckv";NA;0
99828;62;"econ";80;0
99828;62;"nat";69;59
99828;62;"wisA";70;0
99828;62;"schk";62;51
99828;62;"RT3F";NA;0
101479;58;"ak";58;73
101479;58;"lo";NA;0
101479;58;"netl";61;59
101479;58;"entl";59;56
101479;58;"dutl";63;50
101479;58;"maat";NA;0
101479;58;"ckv";NA;0
101479;58;"ges";64;63
101479;58;"econ";70;69
101479;58;"wisA";59;65
101479;58;"kubv";55;68
101479;58;"RT3F";NA;0
101479;65;"ak";58;73
101479;65;"lo";NA;0
101479;65;"netl";61;59
101479;65;"entl";59;56
101479;65;"dutl";63;50
101479;65;"maat";52;39
101479;65;"ckv";NA;0
101479;65;"ges";64;63
101479;65;"econ";70;69
101479;65;"wisA";59;65
101479;65;"RT3F";NA;0
92309;67;"anw";71;66
92309;67;"lo";NA;0
92309;67;"netl";70;0
92309;67;"entl";80;0
92309;67;"fatl";61;56
92309;67;"dutl";63;67
92309;67;"biol";60;53
92309;67;"maat";76;71
92309;67;"ckv";NA;0
92309;67;"nat";66;45
92309;67;"wisA";70;0
92309;67;"schk";70;58
92309;67;"gds";73;60
92309;67;"RT3F";NA;0
68078;73;"ak";71;78
68078;73;"m&o";80;0
68078;73;"lo";NA;0
68078;73;"netl";75;77
68078;73;"entl";76;82
68078;73;"dutl";69;70
68078;73;"maat";57;73
68078;73;"ckv";NA;0
68078;73;"ges";63;84
68078;73;"econ";74;73
68078;73;"wisA";70;66
68078;73;"RT3F";NA;0
128302;61;"ak";53;56
128302;61;"anw";58;58
128302;61;"lo";NA;0
128302;61;"netl";56;67
128302;61;"entl";64;0
128302;61;"dutl";70;75
128302;61;"biol";62;58
128302;61;"maat";66;64
128302;61;"ckv";NA;0
128302;61;"nat";58;55
128302;61;"wisB";71;0
128302;61;"schk";52;51
128302;61;"RT3F";NA;0
80879;65;"in";60;0
80879;65;"m&o";60;73
80879;65;"lo";NA;0
80879;65;"netl";77;79
80879;65;"entl";55;73
80879;65;"dutl";53;62
80879;65;"maat";70;0
80879;65;"ckv";NA;0
80879;65;"ges";67;60
80879;65;"econ";57;62
80879;65;"wisB";62;72
80879;65;"RT3F";NA;0
66146;63;"lo";NA;0
66146;63;"netl";70;0
66146;63;"entl";70;65
66146;63;"fatl";63;52
66146;63;"biol";57;61
66146;63;"maat";64;75
66146;63;"ckv";NA;0
66146;63;"econ";68;53
66146;63;"nat";66;55
66146;63;"wisA";65;59
66146;63;"schk";61;50
66146;63;"RT3F";NA;0
123618;60;"lo";NA;0
123618;60;"netl";58;53
123618;60;"entl";74;65
123618;60;"fatl";NA;0
123618;60;"biol";67;68
123618;60;"maat";NA;0
123618;60;"ckv";NA;0
123618;60;"econ";61;62
123618;60;"nat";59;55
123618;60;"wisB";73;63
123618;60;"wisD";61;61
123618;60;"schk";60;74
123618;60;"RT3F";NA;0
123618;67;"lo";NA;0
123618;67;"netl";58;53
123618;67;"entl";74;65
123618;67;"biol";67;68
123618;67;"maat";60;0
123618;67;"ckv";NA;0
123618;67;"econ";61;62
123618;67;"nat";59;55
123618;67;"wisB";73;63
123618;67;"schk";60;74
123618;67;"RT3F";NA;0
59530;65;"anw";68;77
59530;65;"lo";NA;0
59530;65;"netl";59;55
59530;65;"entl";76;0
59530;65;"fatl";64;76
59530;65;"biol";60;55
59530;65;"maat";47;49
59530;65;"ckv";NA;0
59530;65;"nat";62;57
59530;65;"wisB";65;56
59530;65;"schk";65;61
59530;65;"kubv";76;0
59530;65;"RT3F";NA;0
32903;62;"lo";NA;0
32903;62;"netl";53;56
32903;62;"entl";60;0
32903;62;"fatl";55;63
32903;62;"biol";65;71
32903;62;"maat";71;66
32903;62;"ckv";NA;0
32903;62;"nat";53;59
32903;62;"wisB";57;57
32903;62;"schk";60;0
32903;62;"bsm";59;76
32903;62;"RT3F";NA;0
60350;61;"ak";59;52
60350;61;"lo";NA;0
60350;61;"netl";64;57
60350;61;"entl";74;0
60350;61;"biol";62;56
60350;61;"maat";62;66
60350;61;"ckv";NA;0
60350;61;"ges";60;64
60350;61;"econ";60;54
60350;61;"wisA";60;51
60350;61;"RT3F";NA;0
70628;65;"ak";63;76
70628;65;"m&o";70;0
70628;65;"lo";NA;0
70628;65;"netl";59;74
70628;65;"entl";77;83
70628;65;"dutl";63;62
70628;65;"maat";NA;0
70628;65;"ckv";NA;0
70628;65;"ges";68;64
70628;65;"econ";67;70
70628;65;"wisA";62;61
70628;65;"RT3F";NA;0
70628;68;"m&o";70;0
70628;68;"lo";NA;0
70628;68;"netl";59;74
70628;68;"entl";77;83
70628;68;"dutl";63;62
70628;68;"maat";65;72
70628;68;"ckv";NA;0
70628;68;"ges";68;64
70628;68;"econ";67;70
70628;68;"wisA";62;61
70628;68;"RT3F";NA;0
69228;62;"m&o";70;0
69228;62;"anw";69;54
69228;62;"lo";NA;0
69228;62;"netl";60;0
69228;62;"entl";70;0
69228;62;"dutl";60;54
69228;62;"maat";62;69
69228;62;"ckv";NA;0
69228;62;"ges";57;49
69228;62;"econ";71;42
69228;62;"wisA";71;56
69228;62;"bsm";65;60
69228;62;"RT3F";NA;0
2366;63;"lo";NA;0
2366;63;"netl";65;53
2366;63;"entl";67;0
2366;63;"fatl";54;68
2366;63;"biol";65;69
2366;63;"maat";58;67
2366;63;"ckv";NA;0
2366;63;"econ";60;51
2366;63;"nat";64;57
2366;63;"wisB";62;59
2366;63;"schk";71;63
2366;63;"RT3F";NA;0
24735;65;"ak";65;58
24735;65;"anw";61;62
24735;65;"lo";NA;0
24735;65;"netl";74;64
24735;65;"entl";65;58
24735;65;"fatl";67;60
24735;65;"biol";70;0
24735;65;"maat";62;55
24735;65;"ckv";NA;0
24735;65;"econ";80;73
24735;65;"wisA";70;0
24735;65;"schk";61;52
24735;65;"gds";70;0
24735;65;"RT3F";NA;0
121534;65;"nat";59;68
121534;65;"wisB";62;0
121534;65;"RT3F";NA;0
21693;62;"lo";NA;0
21693;62;"netl";58;0
21693;62;"entl";58;72
21693;62;"biol";62;58
21693;62;"maat";67;68
21693;62;"ckv";NA;0
21693;62;"econ";56;55
21693;62;"nat";56;50
21693;62;"wisB";63;63
21693;62;"schk";64;70
21693;62;"rkt";NA;0
99618;66;"in";56;52
99618;66;"anw";NA;0
99618;66;"lo";NA;0
99618;66;"netl";70;0
99618;66;"entl";62;65
99618;66;"fatl";75;56
99618;66;"maat";66;74
99618;66;"ckv";NA;0
99618;66;"econ";73;70
99618;66;"nat";70;0
99618;66;"wisB";70;83
99618;66;"schk";60;52
99618;66;"lv";60;0
99618;66;"rkt";NA;0
5733;73;"m&o";69;73
5733;73;"anw";75;0
5733;73;"lo";NA;0
5733;73;"kcv";81;66
5733;73;"netl";69;59
5733;73;"entl";78;0
5733;73;"latl";77;82
5733;73;"maat";69;73
5733;73;"ges";61;0
5733;73;"econ";66;67
5733;73;"wisA";76;90
5733;73;"kubv";80;92
5733;73;"RT3F";NA;0
45913;66;"anw";76;0
45913;66;"lo";NA;0
45913;66;"kcv";72;84
45913;66;"netl";56;57
45913;66;"entl";66;0
45913;66;"dutl";64;0
45913;66;"latl";62;48
45913;66;"biol";52;62
45913;66;"maat";59;74
45913;66;"ges";62;46
45913;66;"econ";67;74
45913;66;"wisA";60;59
45913;66;"RT3F";NA;0
77834;68;"ak";75;49
77834;68;"anw";78;53
77834;68;"lo";NA;0
77834;68;"netl";70;76
77834;68;"entl";78;56
77834;68;"fatl";70;0
77834;68;"dutl";76;65
77834;68;"maat";69;58
77834;68;"ges";62;56
77834;68;"wisA";81;42
77834;68;"gtc";90;0
77834;68;"RT3F";NA;0
50026;66;"ak";59;37
50026;66;"m&o";62;75
50026;66;"anw";67;78
50026;66;"lo";NA;0
50026;66;"netl";67;59
50026;66;"entl";70;0
50026;66;"dutl";67;64
50026;66;"maat";62;59
50026;66;"ckv";NA;0
50026;66;"ges";63;72
50026;66;"econ";70;0
50026;66;"wisA";68;74
50026;66;"RT3F";NA;0
71940;62;"in";56;71
71940;62;"anw";49;58
71940;62;"lo";NA;0
71940;62;"biol";58;58
71940;62;"maat";58;0
71940;62;"ckv";NA;0
71940;62;"nat";71;72
71940;62;"wisB";57;58
71940;62;"schk";60;66
71940;62;"lit";64;0
71940;62;"nezl";71;72
71940;62;"enzl";69;0
71940;62;"fazl";70;0
71940;62;"RT3F";NA;0
140318;65;"ak";77;64
140318;65;"anw";74;71
140318;65;"lo";NA;0
140318;65;"netl";63;63
140318;65;"entl";66;65
140318;65;"dutl";69;54
140318;65;"biol";67;0
140318;65;"maat";67;53
140318;65;"ckv";NA;0
140318;65;"ges";63;57
140318;65;"econ";68;53
140318;65;"wisA";73;0
140318;65;"RT3F";NA;0
79892;63;"ne";59;36
79892;63;"du1";70;0
79892;63;"en";67;72
79892;63;"gs";70;0
79892;63;"ak";64;38
79892;63;"wa12";65;58
79892;63;"ec12";60;0
79892;63;"m&o";67;53
79892;63;"anw";60;51
79892;63;"ma1";80;0
79892;63;"lo1";NA;0
79892;63;"lett";69;51
79892;63;"ckv1";NA;0
134049;62;"ak";46;0
134049;62;"anw";66;68
134049;62;"lo";NA;0
134049;62;"netl";59;63
134049;62;"entl";75;0
134049;62;"dutl";66;53
134049;62;"maat";62;61
134049;62;"ckv";NA;0
134049;62;"ges";65;60
134049;62;"econ";61;60
134049;62;"wisA";62;63
134049;62;"hndv";62;58
134049;62;"RT3F";NA;0
142738;70;"anw";75;74
142738;70;"lo";NA;0
142738;70;"netl";68;64
142738;70;"entl";77;60
142738;70;"fatl";76;68
142738;70;"dutl";70;0
142738;70;"s-e";58;59
142738;70;"biol";70;0
142738;70;"maat";70;0
142738;70;"ckv";NA;0
142738;70;"ges";77;89
142738;70;"wisA";73;86
142738;70;"maw";75;82
142738;70;"RT3F";NA;0
142738;76;"lo";NA;0
142738;76;"netl";68;64
142738;76;"entl";77;60
142738;76;"fatl";76;68
142738;76;"dutl";70;0
142738;76;"biol";70;0
142738;76;"maat";70;0
142738;76;"ckv";NA;0
142738;76;"ges";77;89
142738;76;"wisA";73;86
142738;76;"maw";75;82
142738;76;"rkt";NA;0
66847;66;"lo";NA;0
66847;66;"netl";64;52
66847;66;"entl";65;69
66847;66;"maat";72;68
66847;66;"ckv";NA;0
66847;66;"nat";60;0
66847;66;"wisB";66;58
66847;66;"schk";70;68
66847;66;"kumu";70;0
66847;66;"nlt";65;69
66847;66;"RT3F";NA;0
24948;68;"anw";68;61
24948;68;"lo";NA;0
24948;68;"netl";70;0
24948;68;"entl";80;0
24948;68;"biol";72;60
24948;68;"maat";63;63
24948;68;"ges";67;56
24948;68;"nat";68;70
24948;68;"wisB";75;59
24948;68;"schk";66;69
24948;68;"grkc";68;66
24948;68;"RT3F";NA;0
80188;61;"m&o";64;52
80188;61;"anw";63;57
80188;61;"lo";NA;0
80188;61;"netl";82;0
80188;61;"entl";70;0
80188;61;"dutl";54;64
80188;61;"maat";69;59
80188;61;"ckv";NA;0
80188;61;"ges";47;53
80188;61;"econ";71;58
80188;61;"wisA";68;68
80188;61;"kubv";55;32
80188;61;"gds";67;0
80188;61;"RT3F";NA;0
119378;66;"ak";72;90
119378;66;"lo";NA;0
119378;66;"netl";55;66
119378;66;"entl";56;53
119378;66;"biol";60;65
119378;66;"maat";64;74
119378;66;"ckv";NA;0
119378;66;"ges";66;77
119378;66;"wisA";70;0
119378;66;"schk";63;70
119378;66;"RT3F";NA;0
72587;68;"anw";80;0
72587;68;"lo";NA;0
72587;68;"netl";71;64
72587;68;"entl";72;57
72587;68;"biol";61;68
72587;68;"maat";54;50
72587;68;"nat";70;0
72587;68;"wisB";70;0
72587;68;"wisD";79;79
72587;68;"schk";62;53
72587;68;"ltc";70;92
72587;68;"RT3F";NA;0
33106;63;"m&o";59;66
33106;63;"anw";71;76
33106;63;"lo";NA;0
33106;63;"netl";62;40
33106;63;"entl";60;0
33106;63;"dutl";68;48
33106;63;"maat";61;57
33106;63;"ckv";NA;0
33106;63;"ges";61;52
33106;63;"econ";67;63
33106;63;"nat";61;59
33106;63;"wisB";76;0
33106;63;"RT3F";NA;0
76046;62;"ak";65;62
76046;62;"m&o";62;48
76046;62;"anw";79;68
76046;62;"lo";NA;0
76046;62;"entl";56;45
76046;62;"dutl";79;56
76046;62;"maat";78;80
76046;62;"ckv";NA;0
76046;62;"ges";67;49
76046;62;"econ";60;64
76046;62;"wisA";60;0
76046;62;"lit";60;0
76046;62;"nezl";60;0
76046;62;"RT3F";NA;0
96424;75;"te";80;0
96424;75;"lo";NA;0
96424;75;"netl";83;77
96424;75;"entl";67;77
96424;75;"fatl";60;78
96424;75;"s-e";70;0
96424;75;"maat";87;88
96424;75;"ckv";NA;0
96424;75;"ges";78;83
96424;75;"econ";62;57
96424;75;"wisA";76;78
96424;75;"R3ER";NA;0
82922;67;"ak";77;0
82922;67;"anw";61;63
82922;67;"lo";NA;0
82922;67;"kcv";62;60
82922;67;"netl";65;57
82922;67;"entl";70;64
82922;67;"dutl";79;0
82922;67;"latl";62;70
82922;67;"maat";65;0
82922;67;"ges";66;49
82922;67;"econ";65;58
82922;67;"wisA";66;69
82922;67;"RT3F";NA;0
120621;66;"ak";63;74
120621;66;"m&o";70;0
120621;66;"anw";80;0
120621;66;"lo";NA;0
120621;66;"netl";60;63
120621;66;"entl";54;60
120621;66;"fatl";46;63
120621;66;"maat";59;57
120621;66;"ckv";NA;0
120621;66;"ges";55;56
120621;66;"econ";80;0
120621;66;"wisA";66;60
120621;66;"gds";71;86
120621;66;"RT3F";NA;0
10807;67;"m&o";63;73
10807;67;"anw";68;48
10807;67;"lo";NA;0
10807;67;"netl";65;71
10807;67;"entl";66;75
10807;67;"dutl";70;64
10807;67;"biol";56;0
10807;67;"maat";72;68
10807;67;"ckv";NA;0
10807;67;"nat";65;0
10807;67;"wisB";61;62
10807;67;"schk";63;69
10807;67;"RT3F";NA;0
56120;63;"ak";60;0
56120;63;"anw";57;57
56120;63;"fi";74;81
56120;63;"lo";NA;0
56120;63;"netl";62;71
56120;63;"entl";57;68
56120;63;"maat";68;81
56120;63;"ges";52;72
56120;63;"econ";70;0
56120;63;"wisA";54;31
56120;63;"lakc";59;65
56120;63;"RT3F";NA;0
356;74;"ak";75;76
356;74;"anw";80;0
356;74;"lo";NA;0
356;74;"netl";70;0
356;74;"entl";71;81
356;74;"fatl";75;68
356;74;"dutl";72;71
356;74;"biol";75;85
356;74;"maat";73;68
356;74;"ckv";NA;0
356;74;"wisB";76;63
356;74;"schk";83;64
356;74;"RT3F";NA;0
7941;87;"m&o";93;0
7941;87;"anw";83;84
7941;87;"lo";NA;0
7941;87;"kcv";90;0
7941;87;"netl";79;71
7941;87;"entl";85;0
7941;87;"dutl";81;88
7941;87;"latl";93;93
7941;87;"s-e";86;86
7941;87;"maat";95;94
7941;87;"ges";90;96
7941;87;"econ";91;80
7941;87;"wisB";87;0
7941;87;"RT3F";NA;0
86842;61;"lo";NA;0
86842;61;"netl";64;60
86842;61;"entl";63;66
86842;61;"fatl";60;67
86842;61;"biol";55;57
86842;61;"maat";60;0
86842;61;"ckv";NA;0
86842;61;"ges";60;69
86842;61;"econ";65;66
86842;61;"wisA";60;0
86842;61;"gds";58;52
86842;61;"RT3F";NA;0
2405;60;"ak";49;57
2405;60;"lo";NA;0
2405;60;"netl";64;68
2405;60;"entl";63;44
2405;60;"fatl";57;57
2405;60;"maat";70;50
2405;60;"ckv";NA;0
2405;60;"ges";56;61
2405;60;"econ";60;0
2405;60;"wisA";70;74
2405;60;"gds";60;0
2405;60;"rkt";NA;0
63136;67;"m&o";82;87
63136;67;"anw";NA;0
63136;67;"lo";NA;0
63136;67;"netl";64;74
63136;67;"entl";64;50
63136;67;"fatl";67;75
63136;67;"biol";62;61
63136;67;"maat";NA;0
63136;67;"ckv";NA;0
63136;67;"nat";71;53
63136;67;"wisA";70;66
63136;67;"schk";71;80
63136;67;"gds";NA;0
63136;67;"RT3F";NA;0
63136;72;"m&o";82;87
63136;72;"lo";NA;0
63136;72;"netl";64;74
63136;72;"entl";64;50
63136;72;"fatl";67;75
63136;72;"biol";62;61
63136;72;"maat";61;51
63136;72;"ckv";NA;0
63136;72;"nat";71;53
63136;72;"wisA";70;66
63136;72;"schk";71;80
63136;72;"gds";69;62
63136;72;"rkt";NA;0
88129;71;"anw";78;0
88129;71;"lo";NA;0
88129;71;"netl";63;53
88129;71;"entl";62;60
88129;71;"fatl";75;81
88129;71;"sptl";79;0
88129;71;"biol";68;48
88129;71;"maat";72;78
88129;71;"ckv";NA;0
88129;71;"nat";71;57
88129;71;"wisB";74;68
88129;71;"schk";74;66
88129;71;"RT3F";NA;0
127620;63;"ak";67;67
127620;63;"m&o";80;0
127620;63;"anw";65;79
127620;63;"lo";NA;0
127620;63;"netl";63;70
127620;63;"entl";56;65
127620;63;"dutl";53;53
127620;63;"maat";60;0
127620;63;"ckv";NA;0
127620;63;"ges";70;0
127620;63;"econ";50;44
127620;63;"wisA";50;59
127620;63;"gds";58;60
127620;63;"RT3F";NA;0
79099;70;"in";67;82
79099;70;"anw";61;63
79099;70;"lo";NA;0
79099;70;"netl";65;70
79099;70;"entl";60;53
79099;70;"dutl";80;0
79099;70;"biol";80;0
79099;70;"maat";70;0
79099;70;"ckv";NA;0
79099;70;"wisA";68;69
79099;70;"schk";58;65
79099;70;"nlt";80;0
79099;70;"RT3F";NA;0
125810;71;"m&o";72;64
125810;71;"anw";64;74
125810;71;"lo";NA;0
125810;71;"netl";55;72
125810;71;"entl";60;70
125810;71;"fatl";73;75
125810;71;"maat";68;70
125810;71;"ges";75;76
125810;71;"econ";74;0
125810;71;"nat";71;74
125810;71;"wisB";80;70
125810;71;"lakc";76;0
125810;71;"RT3F";NA;0
73205;59;"anw";49;42
73205;59;"lo";NA;0
73205;59;"netl";61;0
73205;59;"entl";55;66
73205;59;"fatl";55;39
73205;59;"biol";64;58
73205;59;"maat";56;56
73205;59;"ckv";NA;0
73205;59;"econ";49;76
73205;59;"nat";73;66
73205;59;"wisB";51;68
73205;59;"schk";63;0
73205;59;"RT3F";NA;0
101096;64;"ak";58;47
101096;64;"m&o";66;68
101096;64;"anw";73;68
101096;64;"lo";NA;0
101096;64;"netl";65;68
101096;64;"entl";56;0
101096;64;"fatl";61;0
101096;64;"maat";73;71
101096;64;"ckv";NA;0
101096;64;"ges";68;62
101096;64;"econ";65;57
101096;64;"wisA";52;63
101096;64;"RT3F";NA;0
125439;64;"in";60;50
125439;64;"anw";58;58
125439;64;"lo";NA;0
125439;64;"netl";64;66
125439;64;"entl";64;47
125439;64;"fatl";65;50
125439;64;"biol";66;61
125439;64;"maat";59;66
125439;64;"ckv";NA;0
125439;64;"nat";70;0
125439;64;"wisB";72;0
125439;64;"schk";70;0
125439;64;"RT3F";NA;0
114548;68;"m&o";58;68
114548;68;"lo";NA;0
114548;68;"netl";65;63
114548;68;"entl";69;81
114548;68;"fatl";70;0
114548;68;"maat";64;73
114548;68;"ckv";NA;0
114548;68;"ges";80;0
114548;68;"econ";69;70
114548;68;"wisA";65;60
114548;68;"gds";68;69
114548;68;"rkt";NA;0
101856;68;"anw";76;69
101856;68;"lo";NA;0
101856;68;"netl";72;66
101856;68;"entl";79;0
101856;68;"fatl";65;52
101856;68;"biol";78;0
101856;68;"maat";73;58
101856;68;"ckv";NA;0
101856;68;"econ";73;0
101856;68;"nat";73;48
101856;68;"wisB";75;68
101856;68;"schk";59;57
101856;68;"lv";60;55
101856;68;"RT3F";NA;0
119229;83;"ak";81;0
119229;83;"anw";77;84
119229;83;"lo";NA;0
119229;83;"kcv";85;0
119229;83;"netl";73;0
119229;83;"entl";85;86
119229;83;"fatl";73;79
119229;83;"sptl";89;93
119229;83;"latl";80;86
119229;83;"maat";79;75
119229;83;"ges";71;81
119229;83;"econ";82;90
119229;83;"wisA";83;89
119229;83;"RT3F";NA;0
1610;63;"in";56;44
1610;63;"anw";63;31
1610;63;"lo";NA;0
1610;63;"netl";58;59
1610;63;"entl";62;60
1610;63;"biol";80;0
1610;63;"maat";67;63
1610;63;"nat";70;0
1610;63;"wisB";61;58
1610;63;"schk";60;0
1610;63;"ltc";62;58
1610;63;"RT3F";NA;0
54387;73;"ak";79;0
54387;73;"anw";67;0
54387;73;"lo";NA;0
54387;73;"dutl";71;66
54387;73;"maat";73;78
54387;73;"ckv";NA;0
54387;73;"ges";90;91
54387;73;"wisA";77;53
54387;73;"kubv";72;0
54387;73;"maw";69;68
54387;73;"lit";73;75
54387;73;"nezl";70;75
54387;73;"enzl";78;66
54387;73;"RT3F";NA;0
67635;65;"te";71;73
67635;65;"anw";69;58
67635;65;"lo";NA;0
67635;65;"netl";71;67
67635;65;"entl";67;46
67635;65;"fatl";69;66
67635;65;"dutl";80;0
67635;65;"maat";64;64
67635;65;"ckv";NA;0
67635;65;"ges";60;66
67635;65;"wisA";60;0
67635;65;"maw";63;60
67635;65;"RT3F";NA;0
31820;64;"anw";49;65
31820;64;"lo";NA;0
31820;64;"kcv";64;68
31820;64;"netl";61;64
31820;64;"entl";60;0
31820;64;"dutl";66;64
31820;64;"latl";60;0
31820;64;"maat";64;68
31820;64;"ges";60;0
31820;64;"econ";62;72
31820;64;"wisA";61;54
31820;64;"maw";62;76
31820;64;"RT3F";NA;0
94208;66;"ak";63;71
94208;66;"m&o";69;72
94208;66;"anw";NA;0
94208;66;"lo";NA;0
94208;66;"netl";63;74
94208;66;"entl";72;0
94208;66;"dutl";64;69
94208;66;"maat";NA;0
94208;66;"ckv";NA;0
94208;66;"ges";70;74
94208;66;"econ";60;57
94208;66;"wisA";67;0
94208;66;"lv";56;44
94208;66;"RT3F";NA;0
94208;72;"ak";63;71
94208;72;"m&o";69;72
94208;72;"lo";NA;0
94208;72;"netl";63;74
94208;72;"entl";72;0
94208;72;"maat";69;0
94208;72;"ckv";NA;0
94208;72;"ges";70;74
94208;72;"econ";60;57
94208;72;"wisA";67;0
94208;72;"lv";56;44
94208;72;"RT3F";NA;0
3066;63;"ak";67;58
3066;63;"m&o";61;50
3066;63;"anw";59;58
3066;63;"lo";NA;0
3066;63;"maat";66;73
3066;63;"ckv";NA;0
3066;63;"ges";69;81
3066;63;"econ";60;0
3066;63;"wisA";66;69
3066;63;"lit";63;63
3066;63;"nezl";60;0
3066;63;"enzl";70;0
3066;63;"fazl";48;58
3066;63;"RT3F";NA;0
3929;72;"ak";80;0
3929;72;"lo";NA;0
3929;72;"netl";69;70
3929;72;"entl";68;71
3929;72;"dutl";61;66
3929;72;"maat";69;64
3929;72;"ckv";NA;0
3929;72;"ges";65;68
3929;72;"econ";85;92
3929;72;"wisA";72;77
3929;72;"RT3F";NA;0
155913;61;"ne";70;0
155913;61;"du1";54;0
155913;61;"en";63;54
155913;61;"gs";64;63
155913;61;"ak";73;54
155913;61;"wa12";66;48
155913;61;"ec12";69;47
155913;61;"m&o";76;48
155913;61;"anw";69;0
155913;61;"ma1";70;55
155913;61;"lo1";NA;0
155913;61;"lett";65;0
155913;61;"ckv1";NA;0
92881;68;"ak";66;73
92881;68;"anw";70;0
92881;68;"fi";75;78
92881;68;"lo";NA;0
92881;68;"netl";63;59
92881;68;"entl";67;59
92881;68;"fatl";67;70
92881;68;"maat";61;56
92881;68;"ckv";NA;0
92881;68;"ges";76;72
92881;68;"wisA";70;0
92881;68;"kumu";70;67
92881;68;"RT3F";NA;0
84304;77;"anw";75;69
84304;77;"lo";NA;0
84304;77;"netl";67;84
84304;77;"entl";80;70
84304;77;"dutl";69;72
84304;77;"biol";87;0
84304;77;"maat";75;71
84304;77;"ckv";NA;0
84304;77;"econ";81;80
84304;77;"nat";83;0
84304;77;"wisB";75;78
84304;77;"schk";67;65
84304;77;"RT3F";NA;0
129780;67;"m&o";71;66
129780;67;"anw";75;43
129780;67;"lo";NA;0
129780;67;"netl";65;65
129780;67;"entl";70;71
129780;67;"dutl";70;49
129780;67;"maat";65;77
129780;67;"ges";70;0
129780;67;"econ";70;0
129780;67;"wisA";72;68
129780;67;"lv";62;53
129780;67;"ltc";70;0
129780;67;"RT3F";NA;0
70820;71;"m&o";75;0
70820;71;"anw";65;73
70820;71;"lo";NA;0
70820;71;"kcv";66;0
70820;71;"netl";69;68
70820;71;"entl";72;58
70820;71;"latl";66;53
70820;71;"biol";65;57
70820;71;"maat";74;0
70820;71;"nat";73;0
70820;71;"wisB";79;77
70820;71;"wisD";72;83
70820;71;"schk";75;76
70820;71;"RT3F";NA;0
120368;70;"anw";63;62
120368;70;"lo";NA;0
120368;70;"netl";70;0
120368;70;"entl";67;83
120368;70;"dutl";73;65
120368;70;"biol";80;0
120368;70;"maat";80;0
120368;70;"ckv";NA;0
120368;70;"nat";65;82
120368;70;"wisA";64;66
120368;70;"schk";63;62
120368;70;"bsm";66;52
120368;70;"RT3F";NA;0
99678;64;"anw";68;72
99678;64;"lo";NA;0
99678;64;"netl";63;0
99678;64;"entl";69;47
99678;64;"dutl";67;52
99678;64;"biol";65;59
99678;64;"maat";67;64
99678;64;"ckv";NA;0
99678;64;"ges";65;0
99678;64;"nat";72;67
99678;64;"wisA";65;63
99678;64;"schk";68;53
99678;64;"RT3F";NA;0
157974;70;"ak";66;65
157974;70;"in";73;75
157974;70;"anw";73;71
157974;70;"lo";NA;0
157974;70;"netl";70;0
157974;70;"entl";71;66
157974;70;"dutl";63;69
157974;70;"biol";65;71
157974;70;"maat";70;0
157974;70;"ckv";NA;0
157974;70;"ges";66;54
157974;70;"econ";80;0
157974;70;"wisA";65;71
157974;70;"gds";70;0
157974;70;"RT3F";NA;0
159157;73;"anw";72;84
159157;73;"lo";NA;0
159157;73;"netl";70;0
159157;73;"entl";74;53
159157;73;"dutl";80;0
159157;73;"biol";74;75
159157;73;"maat";72;66
159157;73;"ckv";NA;0
159157;73;"nat";66;68
159157;73;"wisB";80;0
159157;73;"schk";83;77
159157;73;"o&o";71;72
159157;73;"RT3F";NA;0
126246;70;"m&o";69;53
126246;70;"anw";70;0
126246;70;"lo";NA;0
126246;70;"netl";69;70
126246;70;"entl";75;63
126246;70;"fatl";76;67
126246;70;"dutl";70;0
126246;70;"maat";79;66
126246;70;"ckv";NA;0
126246;70;"ges";70;62
126246;70;"econ";70;0
126246;70;"wisA";83;88
126246;70;"gds";68;60
126246;70;"RT3F";NA;0
97971;72;"ak";68;56
97971;72;"anw";77;68
97971;72;"lo";NA;0
97971;72;"netl";68;73
97971;72;"entl";77;68
97971;72;"fatl";68;64
97971;72;"maat";73;73
97971;72;"ckv";NA;0
